sample_idx,frame_idx,t_sec,speed_kph_raw,ocr_raw
1493,2986,134.03704444444446,,
1494,2988,134.1519111111111,,
1495,2990,134.3353111111111,,
1496,2992,134.53431111111112,,
1497,2994,134.7338,,
1498,2996,134.8502,,
1499,2998,134.93084444444446,,
1500,3000,134.96495555555555,,
1501,3002,135.13301111111113,,
1502,3004,135.33282222222223,,
1503,3006,135.52991111111112,,
1504,3008,135.72996666666668,,
1505,3010,135.91234444444444,,
1506,3012,135.96104444444444,,
1507,3014,136.02904444444445,,
1508,3016,136.22924444444445,,
1509,3018,136.4270111111111,2.0,2
1510,3020,136.62592222222221,,
1511,3022,136.8257888888889,,
1512,3024,136.97323333333333,,
1513,3026,137.0293,,
1514,3028,137.22326666666666,,
1515,3030,137.42255555555556,,
1516,3032,137.62105555555556,,
1517,3034,137.8250888888889,,
1518,3036,137.93421111111113,,
1519,3038,137.96935555555555,,
1520,3040,138.0176111111111,,
1521,3042,138.21843333333334,,
1522,3044,138.41834444444444,,
1523,3046,138.5354888888889,,
1524,3048,138.71571111111112,,
1525,3050,138.9204,,
1526,3052,138.9457111111111,,
1527,3054,138.9802888888889,,
1528,3056,139.1145,,
1529,3058,139.3137888888889,,
1530,3060,139.42705555555557,,
1531,3062,139.60905555555556,,
1532,3064,139.80772222222222,,
1533,3066,139.94211111111113,,
1534,3068,139.99235555555555,,
1535,3070,140.1095888888889,,
1536,3072,140.30921111111113,,
1537,3074,140.50823333333335,2.0,2
1538,3076,140.7090777777778,,
1539,3078,140.9087888888889,,
1540,3080,140.98864444444445,,
1541,3082,141.10715555555555,,
1542,3084,141.30535555555554,,
1543,3086,141.50515555555558,,
1544,3088,141.70561111111112,,
1545,3090,141.9035222222222,,
1546,3092,141.9862,,
1547,3094,142.01863333333333,,
1548,3096,142.20077777777777,,
1549,3098,142.39922222222222,,
1550,3100,142.51713333333333,,
1551,3102,142.69954444444446,,
1552,3104,142.89905555555555,,
1553,3106,142.9978,,
1554,3108,143.0955888888889,,
1555,3110,143.22893333333334,,
1556,3112,143.35896666666667,,
1557,3114,143.4629111111111,,
1558,3116,143.59446666666668,,
1559,3118,143.7260777777778,,
1560,3120,143.7605,,
1561,3122,143.89352222222223,,
1562,3124,143.98446666666666,,
1563,3126,144.02752222222222,,
1564,3128,144.19403333333335,,
1565,3130,144.39206666666666,,
1566,3132,144.59075555555557,2.0,2
1567,3134,144.7903,,
1568,3136,144.98962222222224,,
1569,3138,145.0386,,
1570,3140,145.10281111111112,,
1571,3142,145.23712222222224,,
1572,3144,145.32275555555557,,
1573,3146,145.45541111111112,,
1574,3148,145.55475555555557,,
1575,3150,145.5877,5.0,5
1576,3152,145.80373333333333,,
1577,3154,145.90370000000001,,
1578,3156,146.00021111111113,6.0,6
1579,3158,146.05215555555557,6.0,6
1580,3160,146.189,,
1581,3162,146.38545555555555,6.0,6
1582,3164,146.58936666666668,1.0,1
1583,3166,146.78881111111113,,
1584,3168,146.95672222222223,,
1585,3170,147.00555555555556,,
1586,3172,147.08612222222223,,
1587,3174,147.18665555555557,,
1588,3176,147.38711111111112,,
1589,3178,147.50042222222223,8.0,8
1590,3180,147.6330888888889,,
1591,3182,147.76834444444444,,
1592,3184,147.88203333333334,,
1593,3186,147.99835555555558,6.0,6
1594,3188,148.06596666666667,,
1595,3190,148.14962222222223,,
1596,3192,148.26415555555556,,
1597,3194,148.46475555555557,9.0,9
1598,3196,148.59764444444446,5.0,5
1599,3198,148.71446666666668,,
1600,3200,148.88546666666667,,
1601,3202,148.99572222222224,,
1602,3204,149.09684444444446,5.0,5
1603,3206,149.1301,,
1604,3208,149.23012222222223,,
1605,3210,149.36201111111112,,
1606,3212,149.40996666666666,,
1607,3214,149.52614444444444,,
1608,3216,149.6598888888889,,
1609,3218,149.75862222222224,,
1610,3220,149.89156666666668,,
1611,3222,149.95520000000002,,
1612,3224,150.0227888888889,,
1613,3226,150.1065,,
1614,3228,150.2232888888889,,
1615,3230,150.42255555555556,,
1616,3232,150.5213888888889,,
1617,3234,150.72055555555556,,
1618,3236,150.92053333333334,,
1619,3238,150.9916,,
1620,3240,151.02072222222222,,
1621,3242,151.13801111111113,,
1622,3244,151.2183888888889,,
1623,3246,151.3531888888889,,
1624,3248,151.48795555555557,,
1625,3250,151.5888111111111,,
1626,3252,151.71686666666668,,
1627,3254,151.84992222222223,,
1628,3256,151.88364444444446,,
1629,3258,151.97944444444445,,
1630,3260,152.0803333333333,,
1631,3262,152.18071111111112,,
1632,3264,152.38022222222222,,
1633,3266,152.59820000000002,,
1634,3268,152.7798,,
1635,3270,152.89562222222224,2.0,2
1636,3272,152.9799111111111,2.0,2
1637,3274,153.00842222222224,,
1638,3276,153.0449,,
1639,3278,153.1303,,
1640,3280,153.27724444444445,,
1641,3282,153.47786666666667,,
1642,3284,153.67546666666667,,
1643,3286,153.87572222222224,,
1644,3288,153.9751777777778,,
1645,3290,154.07351111111112,3.0,3
1646,3292,154.14071111111113,,
1647,3294,154.27345555555556,8.0,8
1648,3296,154.4720888888889,,
1649,3298,154.6711888888889,5.0,5
1650,3300,154.8699,,
1651,3302,154.98696666666666,,
1652,3304,155.15212222222223,,
1653,3306,155.26962222222224,2.0,2
1654,3308,155.46797777777778,,
1655,3310,155.6672888888889,2.0,2
1656,3312,155.86672222222222,2.0,2
1657,3314,155.9817111111111,,
1658,3316,156.06521111111113,,
1659,3318,156.2654777777778,,
1660,3320,156.4640777777778,,
1661,3322,156.6615666666667,2.0,2
1662,3324,156.77785555555556,,
1663,3326,156.94345555555557,,
1664,3328,156.97742222222223,,
1665,3330,157.16028888888889,2.0,2
1666,3332,157.25995555555556,,
1667,3334,157.37545555555556,2.0,2
1668,3336,157.49380000000002,2.0,2
1669,3338,157.62654444444445,,
1670,3340,157.75795555555555,2.0,2
1671,3342,157.79181111111112,,
1672,3344,157.97441111111112,,
1673,3346,158.08818888888894,,
1674,3348,158.2033111111111,2.0,2
1675,3350,158.28421111111112,,
1676,3352,158.40774444444446,,
1677,3354,158.58654444444446,,
1678,3356,158.7869777777778,,
1679,3358,158.9528777777778,,
1680,3360,158.98542222222224,,
1681,3362,159.2032,,
1682,3364,159.32076666666669,2.0,2
1683,3366,159.49027777777778,,
1684,3368,159.5902,,
1685,3370,159.72512222222224,,
1686,3372,159.84354444444446,,
1687,3374,159.87465555555556,,
1688,3376,159.9903666666667,,
1689,3378,160.10873333333333,,
1690,3380,160.15836666666667,,
1691,3382,160.22413333333333,,
1692,3384,160.27484444444445,,
1693,3386,160.40976666666668,,
1694,3388,160.52512222222222,,
1695,3390,160.64102222222223,,
1696,3392,160.77151111111112,,
1697,3394,160.97053333333335,,
1698,3396,161.00383333333335,,
1699,3398,161.0862111111111,,
1700,3400,161.20566666666667,3.0,3
1701,3402,161.25431111111112,,
1702,3404,161.31903333333335,,
1703,3406,161.3518,,
1704,3408,161.45255555555556,,
1705,3410,161.4874888888889,,
1706,3412,161.51954444444445,,
1707,3414,161.5500888888889,,
1708,3416,161.58443333333335,2.0,2
1709,3418,161.61673333333334,,
1710,3420,161.6531,,
1711,3422,161.68384444444445,,
1712,3424,161.72047777777777,,
1713,3426,161.75182222222222,,
1714,3428,161.78313333333335,,
1715,3430,161.8142888888889,,
1716,3432,161.85093333333333,,
1717,3434,161.88566666666668,,
1718,3436,161.9335888888889,,
1719,3438,161.96773333333334,,
1720,3440,162.01402222222222,,
1721,3442,162.06371111111113,,
1722,3444,162.12916666666666,,
1723,3446,162.16316666666668,,
1724,3448,162.24682222222222,,
1725,3450,162.28176666666667,,
1726,3452,162.39854444444444,,
1727,3454,162.42940000000002,,
1728,3456,162.53203333333335,,
1729,3458,162.64566666666667,,
1730,3460,162.8448111111111,3.0,3
1731,3462,162.96081111111113,,
1732,3464,163.04281111111112,,
1733,3466,163.1583,,
1734,3468,163.2421888888889,,
1735,3470,163.44232222222223,,
1736,3472,163.6599888888889,,
1737,3474,163.84161111111112,,
1738,3476,163.955,,
1739,3478,164.03824444444444,,
1740,3480,164.23794444444445,,
1741,3482,164.34081111111112,,
1742,3484,164.5524111111111,,
1743,3486,164.63552222222222,,
1744,3488,164.84043333333335,,
1745,3490,164.9510888888889,,
1746,3492,165.00334444444445,,
1747,3494,165.13521111111112,,
1748,3496,165.2522888888889,,
1749,3498,165.43333333333334,,
1750,3500,165.53556666666668,,
1751,3502,165.73316666666668,2.0,2
1752,3504,165.93426666666667,,
1753,3506,165.9970111111111,,
1754,3508,166.0325,,
1755,3510,166.197,2.0,2
1756,3512,166.28015555555555,,
1757,3514,166.4306888888889,,
1758,3516,166.65182222222222,,
1759,3518,166.72894444444447,,
1760,3520,166.93282222222223,,
1761,3522,166.99916666666667,,
1762,3524,167.03265555555555,,
1763,3526,167.2031,,
1764,3528,167.28375555555556,,
1765,3530,167.43073333333334,,
1766,3532,167.64925555555556,,
1767,3534,167.74924444444446,,
1768,3536,167.93524444444446,,
1769,3538,168.0136888888889,,
1770,3540,168.13034444444446,,
1771,3542,168.29763333333335,,
1772,3544,168.42836666666668,,
1773,3546,168.62676666666667,,
1774,3548,168.82651111111113,,
1775,3550,168.94294444444446,,
1776,3552,168.9926888888889,,
1777,3554,169.1229888888889,,
1778,3556,169.30748888888888,,
1779,3558,169.42411111111113,,
1780,3560,169.62126666666668,,
1781,3562,169.81917777777778,,
1782,3564,169.93363333333335,,
1783,3566,169.96681111111113,,
1784,3568,170.11883333333333,,
1785,3570,170.31541111111113,,
1786,3572,170.51726666666667,,
1787,3574,170.71836666666667,,
1788,3576,170.78386666666668,,
1789,3578,170.91503333333335,,
1790,3580,170.96442222222223,,
1791,3582,171.01324444444444,,
1792,3584,171.19713333333334,,
1793,3586,171.31102222222222,2.0,2
1794,3588,171.4117,,
1795,3590,171.61117777777778,,
1796,3592,171.81215555555556,,
1797,3594,171.9455,,
1798,3596,171.97570000000002,,
1799,3598,172.10965555555558,,
1800,3600,172.30967777777778,,
1801,3602,172.40904444444445,,
1802,3604,172.60701111111112,,
1803,3606,172.8071111111111,,
1804,3608,172.95983333333334,,
1805,3610,172.9929111111111,,
1806,3612,173.10781111111112,,
1807,3614,173.30692222222223,,
1808,3616,173.4032,3.0,3
1809,3618,173.5062,,
1810,3620,173.7053888888889,,
1811,3622,173.90565555555557,,
1812,3624,173.98642222222222,,
1813,3626,174.10385555555555,,
1814,3628,174.30162222222222,,
1815,3630,174.4001,,
1816,3632,174.49810000000002,2.0,2
1817,3634,174.70061111111113,,
1818,3636,174.79933333333335,2.0,2
1819,3638,174.9216,,
1820,3640,174.98265555555557,,
1821,3642,175.0982111111111,,
1822,3644,175.21485555555557,,
1823,3646,175.38234444444444,,
1824,3648,175.50274444444446,,
1825,3650,175.69461111111113,2.0,2
1826,3652,175.89393333333334,,
1827,3654,175.96200000000002,,
1828,3656,175.99287777777778,2.0,2
1829,3658,176.193,,
1830,3660,176.2912888888889,,
1831,3662,176.49037777777778,,
1832,3664,176.69132222222223,,
1833,3666,176.88873333333333,,
1834,3668,176.95818888888888,,
1835,3670,176.98692222222223,2.0,2
1836,3672,177.15442222222222,2.0,2
1837,3674,177.28705555555555,,
1838,3676,177.40616666666668,,
1839,3678,177.5868888888889,,
1840,3680,177.78655555555557,,
1841,3682,177.93434444444446,,
1842,3684,177.9667,,
1843,3686,178.08414444444446,,
1844,3688,178.2839111111111,,
1845,3690,178.39965555555557,,
1846,3692,178.58493333333334,,
1847,3694,178.78422222222224,,
1848,3696,178.96217777777778,,
1849,3698,179.08117777777778,3.0,3
1850,3700,179.27974444444445,,
1851,3702,179.3799666666667,,
1852,3704,179.47862222222224,,
1853,3706,179.68334444444446,,
1854,3708,179.87734444444442,,
1855,3710,179.97823333333335,,
1856,3712,180.17663333333334,3.0,3
1857,3714,180.3753777777778,2.0,2
1858,3716,180.47471111111113,,
1859,3718,180.67323333333334,6.0,6
1860,3720,180.8716,,
1861,3722,180.9703777777778,,
1862,3724,181.07077777777778,,
1863,3726,181.18713333333335,,
1864,3728,181.37127777777778,,
1865,3730,181.47173333333333,,
1866,3732,181.66976666666667,,
1867,3734,181.8682777777778,,
1868,3736,181.9699,,
1869,3738,182.0693888888889,,
1870,3740,182.23481111111113,,
1871,3742,182.36752222222222,,
1872,3744,182.46643333333336,3.0,3
1873,3746,182.6677777777778,,
1874,3748,182.86581111111113,,
1875,3750,182.99625555555556,,
1876,3752,183.0303888888889,,
1877,3754,183.16183333333333,,
1878,3756,183.3602111111111,,
1879,3758,183.56193333333334,,
1880,3760,183.75882222222222,3.0,3
1881,3762,183.86122222222224,,
1882,3764,183.97593333333333,,
1883,3766,184.0268,,
1884,3768,184.1586777777778,,
1885,3770,184.2567888888889,,
1886,3772,184.4575888888889,,
1887,3774,184.55557777777778,,
1888,3776,184.67414444444447,,
1889,3778,184.8561,,
1890,3780,184.9880888888889,,
1891,3782,185.05491111111112,,
1892,3784,185.25534444444446,,
1893,3786,185.38795555555558,,
1894,3788,185.5241777777778,,
1895,3790,185.63532222222224,,
1896,3792,185.7520888888889,,
1897,3794,185.90253333333334,,
1898,3796,185.98126666666667,,
1899,3798,186.01575555555556,,
1900,3800,186.15210000000002,,
1901,3802,186.36715555555557,,
1902,3804,186.5142888888889,,
1903,3806,186.64765555555556,,
1904,3808,186.84774444444446,,
1905,3810,186.96702222222223,,
1906,3812,186.9983,,
1907,3814,187.14583333333334,,
1908,3816,187.35852222222223,,
1909,3818,187.4479,,
1910,3820,187.51342222222223,,
1911,3822,187.56332222222224,,
1912,3824,187.7480111111111,,
1913,3826,187.94642222222222,,
1914,3828,187.994,,
1915,3830,188.04314444444447,,
1916,3832,188.24265555555556,,
1917,3834,188.44426666666666,,
1918,3836,188.5269888888889,,
1919,3838,188.64055555555555,,
1920,3840,188.8389,,
1921,3842,188.93704444444447,,
1922,3844,188.9695888888889,,
1923,3846,189.13837777777778,,
1924,3848,189.33992222222224,,
1925,3850,189.5335888888889,,
1926,3852,189.7306888888889,,
1927,3854,189.85165555555557,2.0,2
1928,3856,189.9520888888889,,
1929,3858,190.01760000000002,,
1930,3860,190.13325555555556,,
1931,3862,190.33370000000002,,
1932,3864,190.45244444444447,,
1933,3866,190.54922222222223,,
1934,3868,190.75201111111113,,
1935,3870,190.9345888888889,,
1936,3872,190.9991888888889,,
1937,3874,191.03176666666667,,
1938,3876,191.2330888888889,,
1939,3878,191.38414444444444,,
1940,3880,191.5350888888889,,
1941,3882,191.56602222222224,,
1942,3884,191.71942222222222,,
1943,3886,191.8265888888889,,
1944,3888,191.94253333333333,,
1945,3890,191.96406666666667,,
1946,3892,191.99562222222224,,
1947,3894,192.02452222222223,,
1948,3896,192.06201111111116,,
1949,3898,192.0954888888889,,
1950,3900,192.12766666666667,,
1951,3902,192.1590111111111,,
1952,3904,192.21002222222222,,
1953,3906,192.24413333333334,,
1954,3908,192.2767777777778,,
1955,3910,192.3102,,
1956,3912,192.3418,,
1957,3914,192.3728888888889,,
1958,3916,192.40655555555557,,
1959,3918,192.4403777777778,,
1960,3920,192.47083333333333,,
1961,3922,192.51121111111112,,
1962,3924,192.56181111111113,,
1963,3926,192.59385555555556,,
1964,3928,192.62596666666667,,
1965,3930,192.6552,,
1966,3932,192.69243333333335,,
1967,3934,192.7239888888889,,
1968,3936,192.75512222222224,,
1969,3938,192.78801111111113,,
1970,3940,192.82267777777778,,
1971,3942,192.85458888888888,,
1972,3944,192.88954444444445,,
1973,3946,192.9236888888889,2.0,2
1974,3948,192.95541111111112,2.0,2
1975,3950,193.02144444444446,,
1976,3952,193.15283333333335,,
1977,3954,193.31846666666667,,
1978,3956,193.51824444444446,,
1979,3958,193.61658888888888,,
1980,3960,193.7340777777778,,
1981,3962,193.91693333333333,,
1982,3964,193.94930000000002,,
1983,3966,194.11564444444446,,
1984,3968,194.23270000000002,,
1985,3970,194.34696666666667,,
1986,3972,194.48002222222223,,
1987,3974,194.5151111111111,,
1988,3976,194.6496888888889,,
1989,3978,194.76774444444445,,
1990,3980,194.88383333333334,,
1991,3982,195.00188888888889,,
1992,3984,195.0479777777778,,
1993,3986,195.21333333333334,,
1994,3988,195.4115888888889,,
1995,3990,195.5437888888889,,
1996,3992,195.64655555555555,,
1997,3994,195.7760777777778,,
1998,3996,195.8165888888889,,
1999,3998,195.96316666666667,,
2000,4000,196.0101888888889,,
2001,4002,196.04614444444445,,
2002,4004,196.077,,
2003,4006,196.2795,,
2004,4008,196.4754888888889,,
2005,4010,196.6569777777778,,
2006,4012,196.77203333333335,,
2007,4014,196.94175555555557,,
2008,4016,196.97381111111113,,
2009,4018,197.07237777777777,,
2010,4020,197.27314444444445,2.0,2
2011,4022,197.48554444444446,,
2012,4024,197.63511111111112,,
2013,4026,197.77210000000002,,
2014,4028,197.95015555555557,,
2015,4030,198.0700111111111,,
2016,4032,198.26781111111111,,
2017,4034,198.46545555555556,,
2018,4036,198.64547777777778,,
2019,4038,198.69482222222223,,
2020,4040,198.76376666666667,2.0,2
2021,4042,198.9480888888889,,
2022,4044,198.97864444444446,,
2023,4046,199.06421111111112,,
2024,4048,199.18233333333333,,
2025,4050,199.2441,,
2026,4052,199.35984444444446,,
2027,4054,199.56155555555557,,
2028,4056,199.67661111111113,,
2029,4058,199.86115555555557,,
2030,4060,199.99035555555557,,
2031,4062,200.0549,,
2032,4064,200.18936666666667,,
2033,4066,200.2232222222222,,
2034,4068,200.27202222222223,,
2035,4070,200.45486666666667,,
2036,4072,200.65523333333334,,
2037,4074,200.75464444444447,,
2038,4076,200.95164444444444,,
2039,4078,200.98455555555557,,
2040,4080,201.15106666666668,,
2041,4082,201.3519,,
2042,4084,201.55262222222223,,
2043,4086,201.66696666666667,,
2044,4088,201.75046666666668,,
2045,4090,201.94767777777778,,
2046,4092,201.9993888888889,,
2047,4094,202.04835555555556,,
2048,4096,202.24793333333335,,
2049,4098,202.34844444444445,,
2050,4100,202.54441111111112,,
2051,4102,202.69681111111112,,
2052,4104,202.84401111111112,,
2053,4106,202.96112222222223,,
2054,4108,203.04613333333333,,
2055,4110,203.24535555555556,,
2056,4112,203.3439111111111,,
2057,4114,203.54303333333334,,
2058,4116,203.71274444444447,,
2059,4118,203.84183333333334,,
2060,4120,203.9740888888889,2.0,2
2061,4122,204.00490000000002,,
2062,4124,204.1418888888889,,
2063,4126,204.3418,,
2064,4128,204.53864444444446,,
2065,4130,204.72165555555557,,
2066,4132,204.84084444444446,,
2067,4134,204.98876666666666,,
2068,4136,205.01961111111112,,
2069,4138,205.1404777777778,,
2070,4140,205.33575555555558,,
2071,4142,205.5385,,
2072,4144,205.73682222222223,52.0,52
2073,4146,205.83513333333332,,
2074,4148,205.9874777777778,,
2075,4150,206.03504444444445,,
2076,4152,206.23472222222225,1.0,1
2077,4154,206.43444444444447,,
2078,4156,206.63332222222223,,
2079,4158,206.83223333333333,,
2080,4160,206.96397777777779,,
2081,4162,207.0140777777778,,
2082,4164,207.13011111111112,,
2083,4166,207.3331,,
2084,4168,207.4454777777778,,
2085,4170,207.64066666666668,,
2086,4172,207.76384444444446,,
2087,4174,207.93243333333334,,
2088,4176,207.9792111111111,,
2089,4178,208.0266,,
2090,4180,208.2249111111111,,
2091,4182,208.34167777777776,,
2092,4184,208.52335555555555,,
2093,4186,208.72636666666668,,
2094,4188,208.82764444444445,,
2095,4190,208.98825555555555,,
2096,4192,209.02143333333336,,
2097,4194,209.22052222222223,,
2098,4196,209.31964444444446,,
2099,4198,209.52084444444446,,
2100,4200,209.7203,,
2101,4202,209.8184777777778,,
2102,4204,209.95012222222223,,
2103,4206,209.99892222222223,,
2104,4208,210.0317888888889,,
2105,4210,210.0653,,
2106,4212,210.1021,,
2107,4214,210.13432222222224,,
2108,4216,210.16705555555558,,
2109,4218,210.1958888888889,,
2110,4220,210.24640000000002,,
2111,4222,210.28083333333333,,
2112,4224,210.31351111111113,,
2113,4226,210.34542222222223,,
2114,4228,210.37953333333334,,
2115,4230,210.41347777777779,0.0,0
2116,4232,210.44513333333333,,
2117,4234,210.4829777777778,,
2118,4236,210.5282777777778,,
2119,4238,210.56632222222223,,
2120,4240,210.59640000000002,,
2121,4242,210.6300888888889,,
2122,4244,210.66534444444446,,
2123,4246,210.69814444444447,,
2124,4248,210.72923333333335,,
2125,4250,210.77654444444445,,
2126,4252,210.79371111111112,,
2127,4254,210.82773333333336,,
2128,4256,210.86206666666666,,
2129,4258,210.8959,,
2130,4260,210.92731111111112,,
2131,4262,210.9617888888889,,
2132,4264,210.99185555555556,0.0,0
2133,4266,211.09453333333335,,
2134,4268,211.12720000000002,,
2135,4270,211.22662222222223,,
2136,4272,211.2603888888889,,
2137,4274,211.3627888888889,,
2138,4276,211.39672222222222,,
2139,4278,211.49511111111113,,
2140,4280,211.67576666666668,,
2141,4282,211.8750777777778,,
2142,4284,211.9799111111111,,
2143,4286,212.07532222222224,,
2144,4288,212.2757777777778,,
2145,4290,212.4726888888889,,
2146,4292,212.67203333333333,,
2147,4294,212.78810000000001,,
2148,4296,212.9533888888889,,
2149,4298,212.98982222222224,3.0,3
2150,4300,213.07223333333334,,
2151,4302,213.27035555555557,,
2152,4304,213.46733333333333,,
2153,4306,213.6697888888889,,
2154,4308,213.8176888888889,,
2155,4310,213.94754444444445,,
2156,4312,213.98645555555558,2.0,2
2157,4314,214.1624888888889,,
2158,4316,214.3628888888889,,
2159,4318,214.56045555555556,,
2160,4320,214.614,,
2161,4322,214.76293333333334,,
2162,4324,214.85975555555558,,
2163,4326,214.99402222222224,,
2164,4328,215.0572888888889,,
2165,4330,215.27125555555557,,
2166,4332,215.36023333333335,,
2167,4334,215.55829999999997,6.0,6
2168,4336,215.7587,,
2169,4338,215.85682222222223,,
2170,4340,215.95885555555557,,
2171,4342,215.98876666666666,,
2172,4344,216.15522222222222,,
2173,4346,216.27423333333334,,
2174,4348,216.38825555555556,,
2175,4350,216.5244,,
2176,4352,216.57024444444446,,
2177,4354,216.68601111111113,,
2178,4356,216.82435555555557,,
2179,4358,216.9233,,
2180,4360,216.96393333333333,,
2181,4362,217.01714444444445,,
2182,4364,217.05162222222222,,
2183,4366,217.1853777777778,,
2184,4368,217.2349,,
2185,4370,217.3507888888889,,
2186,4372,217.4676,,
2187,4374,217.58616666666668,,
2188,4376,217.6329888888889,,
2189,4378,217.74795555555556,,
2190,4380,217.87805555555556,,
2191,4382,217.9657777777778,,
2192,4384,218.00327777777778,,
2193,4386,218.1124777777778,,
2194,4388,218.1492,,
2195,4390,218.27955555555556,,
2196,4392,218.34543333333335,,
2197,4394,218.41254444444445,,
2198,4396,218.5339111111111,,
2199,4398,218.6458777777778,,
2200,4400,218.69575555555556,,
2201,4402,218.8117888888889,,
2202,4404,218.9173,,
2203,4406,218.9637666666667,,
2204,4408,219.01276666666666,0.0,0
2205,4410,219.0568888888889,,
2206,4412,219.1792666666667,,
2207,4414,219.21473333333336,,
2208,4416,219.32738888888886,,
2209,4418,219.3741888888889,,
2210,4420,219.44036666666668,,
2211,4422,219.49113333333335,,
2212,4424,219.56094444444446,,
2213,4426,219.5889888888889,,
2214,4428,219.63963333333334,,
2215,4430,219.70574444444446,,
2216,4432,219.73993333333334,,
2217,4434,219.87133333333335,,
2218,4436,219.90730000000002,,
2219,4438,219.9899777777778,,
2220,4440,220.0386777777778,,
2221,4442,220.14295555555557,,
2222,4444,220.2070666666667,,
2223,4446,220.27415555555555,,
2224,4448,220.32276666666667,,
2225,4450,220.37120000000002,,
2226,4452,220.43925555555558,2.0,2
2227,4454,220.4887111111111,,
2228,4456,220.5386777777778,,
2229,4458,220.5895888888889,,
2230,4460,220.64404444444446,,
2231,4462,220.7549111111111,,
2232,4464,220.8695888888889,,
2233,4466,220.9672666666667,,
2234,4468,221.0009,,
2235,4470,221.1336888888889,,
2236,4472,221.1698,,
2237,4474,221.30195555555557,,
2238,4476,221.40286666666668,,
2239,4478,221.44981111111113,,
2240,4480,221.56526666666667,,
2241,4482,221.6664,,
2242,4484,221.72265555555558,,
2243,4486,221.8292888888889,,
2244,4488,221.93021111111113,,
2245,4490,221.96313333333333,,
2246,4492,222.0945,,
2247,4494,222.21127777777778,,
2248,4496,222.3274888888889,,
2249,4498,222.37862222222222,,
2250,4500,222.5096888888889,,
2251,4502,222.60913333333335,,
2252,4504,222.72616666666664,,
2253,4506,222.77613333333335,,
2254,4508,222.89294444444448,,
2255,4510,222.97371111111113,,
2256,4512,223.00665555555557,,
2257,4514,223.10794444444446,,
2258,4516,223.1577,,
2259,4518,223.29172222222226,,
2260,4520,223.40713333333335,,
2261,4522,223.6096,,
2262,4524,223.79471111111113,,
2263,4526,223.92631111111112,,
2264,4528,224.013,,
2265,4530,224.06385555555556,,
2266,4532,224.11132222222224,,
2267,4534,224.2960111111111,,
2268,4536,224.49454444444444,,
2269,4538,224.6110111111111,,
2270,4540,224.7921888888889,,
2271,4542,224.91243333333335,,
2272,4544,224.95906666666667,,
2273,4546,224.99102222222223,,
2274,4548,225.10944444444445,,
2275,4550,225.2894777777778,,
2276,4552,225.41942222222224,,
2277,4554,225.55833333333334,,
2278,4556,225.58972222222224,,
2279,4558,225.72154444444445,,
2280,4560,225.91895555555556,,
2281,4562,225.95404444444446,,
2282,4564,226.0219888888889,,
2283,4566,226.12375555555556,,
2284,4568,226.32145555555556,,
2285,4570,226.52132222222224,2.0,2
2286,4572,226.71903333333336,2.0,2
2287,4574,226.92393333333334,3.0,3
2288,4576,226.95520000000002,,
2289,4578,227.00606666666667,2.0,2
2290,4580,227.1157888888889,,
2291,4582,227.2201888888889,,
2292,4584,227.41505555555557,,
2293,4586,227.61493333333334,,
2294,4588,227.81493333333336,,
2295,4590,227.94645555555556,,
2296,4592,227.97994444444444,,
2297,4594,228.1107777777778,2.0,2
2298,4596,228.31022222222222,,
2299,4598,228.42931111111113,2.0,2
2300,4600,228.63945555555557,,
2301,4602,228.8090777777778,,
2302,4604,228.93104444444447,,
2303,4606,228.97653333333335,,
2304,4608,229.01087777777778,2.0,2
2305,4610,229.21135555555557,,
2306,4612,229.40923333333333,,
2307,4614,229.61172222222223,2.0,2
2308,4616,229.8086,,
2309,4618,229.9402,,
2310,4620,229.9780888888889,,
2311,4622,230.0248888888889,2.0,2
2312,4624,230.20744444444446,,
2313,4626,230.4044888888889,,
2314,4628,230.6036,,
2315,4630,230.80285555555557,,
2316,4632,230.95838888888892,,
2317,4634,231.01024444444445,,
2318,4636,231.19964444444446,,
2319,4638,231.33335555555556,,
2320,4640,231.46496666666667,,
2321,4642,231.60011111111112,,
2322,4644,231.71512222222222,,
2323,4646,231.82903333333334,,
2324,4648,231.93125555555557,,
2325,4650,231.96362222222223,2.0,2
2326,4652,231.99424444444446,,
2327,4654,232.09615555555555,2.0,2
2328,4656,232.19626666666667,,
2329,4658,232.39645555555558,,
2330,4660,232.59495555555557,,
2331,4662,232.79343333333335,,
2332,4664,232.94413333333335,,
2333,4666,232.9753888888889,,
2334,4668,233.04645555555555,,
2335,4670,233.19585555555557,,
2336,4672,233.39285555555557,,
2337,4674,233.59144444444445,,
2338,4676,233.79322222222223,,
2339,4678,233.9618777777778,,
2340,4680,233.9944777777778,,
2341,4682,234.09283333333335,,
2342,4684,234.29163333333335,,
2343,4686,234.49277777777777,4.0,4
2344,4688,234.6896888888889,,
2345,4690,234.79157777777777,,
2346,4692,234.94077777777778,,
2347,4694,234.9719777777778,,
2348,4696,235.05795555555557,,
2349,4698,235.1889111111111,,
2350,4700,235.38896666666668,,
2351,4702,235.58494444444446,,
2352,4704,235.7837,,
2353,4706,235.88485555555556,,
2354,4708,235.95342222222223,,
2355,4710,235.98185555555557,2.0,2
2356,4712,236.08165555555556,,
2357,4714,236.28365555555555,,
2358,4716,236.4857777777778,,
2359,4718,236.70100000000002,,
2360,4720,236.88704444444446,,
2361,4722,237.01536666666667,,
