t_sec,speed_kph,speed_kph_smooth,v_ms,distance_m,a_ms2
605.3000000000001,2.0,2.0000000000000058,0.5555555555555571,348.10040069841807,0.0
605.4,2.0,2.0000000000000058,0.5555555555555571,348.1559562539736,0.0
605.5,2.0,2.0000000000000058,0.5555555555555571,348.21151180952916,0.0
605.6,2.0,2.0000000000000058,0.5555555555555571,348.2670673650847,0.0
605.7,2.0,2.0000000000000058,0.5555555555555571,348.32262292064024,0.0
605.8000000000001,2.0,2.0000000000000058,0.5555555555555571,348.3781784761958,0.0
605.9,2.0,2.0000000000000058,0.5555555555555571,348.4337340317513,0.0
606.0,2.0,2.0000000000000058,0.5555555555555571,348.48928958730687,0.0
606.1,2.0,2.0000000000000058,0.5555555555555571,348.5448451428624,0.0
606.2,2.0,2.0000000000000058,0.5555555555555571,348.60040069841796,0.0
606.3000000000001,2.0,2.0000000000000058,0.5555555555555571,348.6559562539735,0.0
606.4,2.0,2.0000000000000058,0.5555555555555571,348.71151180952904,0.0
606.5,2.0,2.0000000000000058,0.5555555555555571,348.7670673650846,0.0
606.6,2.0,2.0000000000000058,0.5555555555555571,348.82262292064013,0.0
606.7,2.0,2.0000000000000058,0.5555555555555571,348.87817847619567,0.0
606.8000000000001,2.0,2.0000000000000058,0.5555555555555571,348.9337340317512,0.0
606.9,2.0,2.0000000000000058,0.5555555555555571,348.98928958730676,0.0
607.0,2.0,2.0000000000000058,0.5555555555555571,349.0448451428623,0.0
607.1,2.0,2.0000000000000058,0.5555555555555571,349.10040069841784,0.0
607.2,2.0,2.0000000000000058,0.5555555555555571,349.1559562539734,0.0
607.3000000000001,2.0,2.0000000000000058,0.5555555555555571,349.21151180952893,0.0
607.4,2.0,2.0000000000000058,0.5555555555555571,349.2670673650845,-0.10598197104416784
607.5,2.0,1.9236929808482048,0.5343591613467236,349.3215631009296,-0.05784968342684382
607.6,2.0,1.958348227932678,0.5439856188701884,349.37548033994045,0.256601785256233
607.7,2.0,2.1084462662326926,0.5856795183979702,349.4319635968039,0.36407034326891463
607.8000000000001,2.0,2.2204788750862967,0.6167996875239713,349.4920875571,0.25833303925110684
607.9,2.0,2.2944460544934895,0.6373461262481915,349.55479484778857,0.1525957352332996
608.0,2.9093253115589564,2.3303478044542723,0.6473188345706312,349.6190280958295,0.04685843121549238
608.1,2.7236816116920584,2.328184124968644,0.64671781249129,349.6837299281826,-0.05887887280231596
608.2,2.0,2.287955016036605,0.635543060010168,349.74784297180764,-0.3898619942598963
608.3000000000001,2.0,2.0474834891015186,0.5687454136393107,349.8080573954901,-0.38509229874294004
608.4,2.0,2.0106885609416882,0.55852460026158,349.86442089618515,0.16721804418777464
608.5,2.0,2.1678804809167165,0.6021890224768657,349.92245657732207,0.5415921942542862
608.6,2.0,2.4006349408047742,0.6668430391124373,349.9859081804015,0.620252594594089
608.7,2.0,2.6144623490244605,0.7262395413956835,350.05556230942693,0.3995375995043743
608.8000000000001,3.9326091136332537,2.6883020124479238,0.7467505590133121,350.1292118144474,0.09502792903608448
608.9,3.467611336033291,2.6828824579304413,0.7452451272029004,350.2038115987582,-0.1251365652443187
609.0,2.0,2.598203685472014,0.7217232459644484,350.2771600174166,-0.3453010595247219
609.1,2.0,2.4342656950726416,0.676184915297956,350.3470554254797,-0.5654655538051262
609.2,2.0,2.1910684867323234,0.6086301352034231,350.41129617800476,-0.7856300480855299
609.3000000000001,2.0,1.8686120604510599,0.51905890568085,350.46768063004896,-0.4364231705042826
609.4,2.0,1.8768438039692397,0.5213455011025666,350.5197008503881,0.18248324937353566
609.5,2.0,2.0000000000000058,0.5555555555555571,350.57354590322103,0.17105027226495262
609.6,2.0,2.0000000000000058,0.5555555555555571,350.6291014587766,0.0
609.7,2.0,2.0000000000000058,0.5555555555555571,350.6846570143321,0.0
609.8000000000001,2.0,2.0000000000000058,0.5555555555555571,350.74021256988766,0.0
609.9,2.0,2.0000000000000058,0.5555555555555571,350.7957681254432,0.0
610.0,2.0,2.0000000000000058,0.5555555555555571,350.85132368099875,0.0
610.1,2.0,2.0000000000000058,0.5555555555555571,350.9068792365543,0.0
610.2,2.0,2.0000000000000058,0.5555555555555571,350.96243479210983,0.0
610.3000000000001,2.0,2.0000000000000058,0.5555555555555571,351.0179903476654,0.0
610.4,2.0,2.0000000000000058,0.5555555555555571,351.0735459032209,0.0
610.5,2.0,2.0000000000000058,0.5555555555555571,351.12910145877646,0.0
610.6,2.0,2.0000000000000058,0.5555555555555571,351.184657014332,0.0
610.7,2.0,2.0000000000000058,0.5555555555555571,351.24021256988755,0.0
610.8000000000001,2.0,2.0000000000000058,0.5555555555555571,351.2957681254431,0.0
610.9,2.0,2.0000000000000058,0.5555555555555571,351.35132368099863,0.0
611.0,2.0,2.0000000000000058,0.5555555555555571,351.4068792365542,0.0
611.1,2.0,2.0000000000000058,0.5555555555555571,351.4624347921097,0.0
611.2,2.0,2.0000000000000058,0.5555555555555571,351.51799034766526,0.0
611.3000000000001,2.0,2.0000000000000058,0.5555555555555571,351.5735459032208,0.0
611.4,2.0,2.0000000000000058,0.5555555555555571,351.62910145877635,0.0
611.5,2.0,2.0000000000000058,0.5555555555555571,351.6846570143319,0.0
611.6,2.0,2.0000000000000058,0.5555555555555571,351.74021256988743,0.0
611.7,2.0,2.0000000000000058,0.5555555555555571,351.795768125443,0.0
611.8000000000001,2.0,2.0000000000000058,0.5555555555555571,351.8513236809985,0.0
611.9,2.0,2.0000000000000058,0.5555555555555571,351.90687923655406,0.0
612.0,2.0,2.0000000000000058,0.5555555555555571,351.9624347921096,0.0
612.1,2.0,2.0000000000000058,0.5555555555555571,352.01799034766515,0.0
612.2,2.0,2.0000000000000058,0.5555555555555571,352.0735459032207,0.0
612.3000000000001,2.0,2.0000000000000058,0.5555555555555571,352.12910145877623,0.0
612.4,2.0,2.0000000000000058,0.5555555555555571,352.1846570143318,0.0
612.5,2.0,2.0000000000000058,0.5555555555555571,352.2402125698873,0.0
612.6,2.0,2.0000000000000058,0.5555555555555571,352.29576812544286,0.0
612.7,2.0,2.0000000000000058,0.5555555555555571,352.3513236809984,0.0
612.8000000000001,2.0,2.0000000000000058,0.5555555555555571,352.40687923655395,0.0
612.9,2.0,2.0000000000000058,0.5555555555555571,352.4624347921095,0.0
613.0,2.0,2.0000000000000058,0.5555555555555571,352.51799034766503,0.0
613.1,2.0,2.0000000000000058,0.5555555555555571,352.5735459032206,0.0
613.2,2.0,2.0000000000000058,0.5555555555555571,352.6291014587761,0.0
613.3000000000001,2.0,2.0000000000000058,0.5555555555555571,352.68465701433166,0.0
613.4,2.0,2.0000000000000058,0.5555555555555571,352.7402125698872,0.0
613.5,2.0,2.0000000000000058,0.5555555555555571,352.79576812544275,0.0
613.6,2.0,2.0000000000000058,0.5555555555555571,352.8513236809983,0.0
613.7,2.0,2.0000000000000058,0.5555555555555571,352.90687923655383,0.0
613.8000000000001,2.0,2.0000000000000058,0.5555555555555571,352.9624347921094,0.0
613.9,2.0,2.0000000000000058,0.5555555555555571,353.0179903476649,0.0
614.0,2.0,2.0000000000000058,0.5555555555555571,353.07354590322046,0.0
614.1,2.0,2.0000000000000058,0.5555555555555571,353.129101458776,0.0
614.2,2.0,2.0000000000000058,0.5555555555555571,353.18465701433155,0.0
614.3000000000001,2.0,2.0000000000000058,0.5555555555555571,353.2402125698871,0.0
614.4000000000001,2.0,2.0000000000000058,0.5555555555555571,353.29576812544263,0.0
614.5,2.0,2.0000000000000058,0.5555555555555571,353.3513236809982,0.0
614.6,2.0,2.0000000000000058,0.5555555555555571,353.4068792365537,0.0
614.7,2.0,2.0000000000000058,0.5555555555555571,353.46243479210926,0.0
614.8000000000001,2.0,2.0000000000000058,0.5555555555555571,353.5179903476648,0.0
614.9000000000001,2.0,2.0000000000000058,0.5555555555555571,353.57354590322035,0.0
615.0,2.0,2.0000000000000058,0.5555555555555571,353.6291014587759,0.0
615.1,2.0,2.0000000000000058,0.5555555555555571,353.68465701433144,0.0
615.2,2.0,2.0000000000000058,0.5555555555555571,353.740212569887,0.0
615.3000000000001,2.0,2.0000000000000058,0.5555555555555571,353.7957681254425,0.0
615.4000000000001,2.0,2.0000000000000058,0.5555555555555571,353.85132368099806,0.0
615.5,2.0,2.0000000000000058,0.5555555555555571,353.9068792365536,0.0
615.6,2.0,2.0000000000000058,0.5555555555555571,353.96243479210915,0.0
615.7,2.0,2.0000000000000058,0.5555555555555571,354.0179903476647,0.0
615.8000000000001,2.0,2.0000000000000058,0.5555555555555571,354.07354590322024,0.0
615.9000000000001,2.0,2.0000000000000058,0.5555555555555571,354.1291014587758,0.0
616.0,2.0,2.0000000000000058,0.5555555555555571,354.1846570143313,0.0
616.1,2.0,2.0000000000000058,0.5555555555555571,354.24021256988686,0.0
616.2,2.0,2.0000000000000058,0.5555555555555571,354.2957681254424,0.0
616.3000000000001,2.0,2.0000000000000058,0.5555555555555571,354.35132368099795,0.0
616.4000000000001,2.0,2.0000000000000058,0.5555555555555571,354.4068792365535,0.0
616.5,2.0,2.0000000000000058,0.5555555555555571,354.46243479210904,0.0
616.6,2.0,2.0000000000000058,0.5555555555555571,354.5179903476646,0.0
616.7,2.0,2.0000000000000058,0.5555555555555571,354.5735459032201,-0.11193975833381442
616.8000000000001,2.0,1.9194033739996592,0.5331676038887943,354.6279820611923,-0.2600222470977642
616.9000000000001,2.0,1.8127839820896154,0.5035511061360043,354.67981799669354,0.2039280610659444
617.0,2.0,2.066231577967139,0.5739532161019831,354.73369321280546,0.8557894228233842
617.1,2.0,2.428952366522452,0.6747089907006811,354.7961263231456,0.8640089406705964
617.2,2.0,2.6883180152499686,0.7467550042361024,354.8671995228924,0.5769113300378287
617.3000000000001,2.960443126504126,2.844328524149689,0.7900912567082469,354.94404183593963,0.28981371940506206
617.4000000000001,4.471101661724843,2.8969838932216136,0.8047177481171148,355.0237822861809,0.002716108772296555
617.5,3.002390710383468,2.8462841224657423,0.7906344784627062,355.1035498975099,-0.2843815018604695
617.6,2.0,2.692229211882075,0.7478414477450209,355.18047369382026,-0.5714791124932372
617.7,2.0,2.4348191614706116,0.6763386559640587,355.2516826990057,-0.8585767231260044
617.8000000000001,2.0,2.0740539712313524,0.57612610311982,355.3143059369599,-0.8627155001927395
617.9000000000001,2.0,1.8136640013318392,0.5037955559255108,355.36830201991216,-0.21968149194526276
618.0,2.0,1.915883297030763,0.5321898047307675,355.420101287945,0.25879999815023147
618.1,2.0,2.0000000000000058,0.5555555555555571,355.4744885559593,0.11682875412394822
618.2,2.0,2.0000000000000058,0.5555555555555571,355.5300441115148,0.0
618.3000000000001,2.0,2.0000000000000058,0.5555555555555571,355.58559966707037,0.0
618.4000000000001,2.0,2.0000000000000058,0.5555555555555571,355.6411552226259,0.0
618.5,2.0,2.0000000000000058,0.5555555555555571,355.69671077818145,0.0
618.6,2.0,2.0000000000000058,0.5555555555555571,355.752266333737,0.0
618.7,2.0,2.0000000000000058,0.5555555555555571,355.80782188929254,0.0
618.8000000000001,2.0,2.0000000000000058,0.5555555555555571,355.8633774448481,0.0
618.9000000000001,2.0,2.0000000000000058,0.5555555555555571,355.9189330004036,0.0
619.0,2.0,2.0000000000000058,0.5555555555555571,355.97448855595917,0.0
619.1,2.0,2.0000000000000058,0.5555555555555571,356.0300441115147,0.0
619.2,2.0,2.0000000000000058,0.5555555555555571,356.08559966707026,0.0
619.3000000000001,2.0,2.0000000000000058,0.5555555555555571,356.1411552226258,0.0
619.4000000000001,2.0,2.0000000000000058,0.5555555555555571,356.19671077818134,0.0
619.5,2.0,2.0000000000000058,0.5555555555555571,356.2522663337369,0.0
619.6,2.0,2.0000000000000058,0.5555555555555571,356.3078218892924,0.0
619.7,2.0,2.0000000000000058,0.5555555555555571,356.36337744484797,0.0
619.8000000000001,2.0,2.0000000000000058,0.5555555555555571,356.4189330004035,0.0
619.9000000000001,2.0,2.0000000000000058,0.5555555555555571,356.47448855595906,0.0
620.0,2.0,2.0000000000000058,0.5555555555555571,356.5300441115146,0.0
620.1,2.0,2.0000000000000058,0.5555555555555571,356.58559966707014,0.0
620.2,2.0,2.0000000000000058,0.5555555555555571,356.6411552226257,0.0
620.3000000000001,2.0,2.0000000000000058,0.5555555555555571,356.6967107781812,0.0
620.4000000000001,2.0,2.0000000000000058,0.5555555555555571,356.75226633373677,0.0
620.5,2.0,2.0000000000000058,0.5555555555555571,356.8078218892923,0.0
620.6,2.0,2.0000000000000058,0.5555555555555571,356.86337744484786,0.0
620.7,2.0,2.0000000000000058,0.5555555555555571,356.9189330004034,0.0
